Categoria,Código da composição,Grupo,Subcategoria,Tipo,Código,Banco,Descrição,Classificação,Und,Quant.,Valor Unit,Total
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.2.4.2,12,RALOS/CAIXA SIFONADA,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,3357137","24,00","8,05"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.2.4.3,12,RALOS/CAIXA SIFONADA,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,1314692","24,00","3,15"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.2.5.1,12,SERVIÇOS DIVERSOS,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,0526651","24,00","1,26"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.4,12,LOUÇAS/METAIS E ACESSÓRIOS,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,3970818","24,00","9,52"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.7,12,LOUÇAS/METAIS E ACESSÓRIOS,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,0211954","24,00","0,50"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.8,12,LOUÇAS/METAIS E ACESSÓRIOS,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"2,3699403","24,00","56,87"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.1.1,14,SISTEMA DE EXTINTORES,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,3535406","24,00","8,48"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.2.1,14,SISTEMA DE HIDRANTES - CAIXAS,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"2,2775775","24,00","54,66"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.2.2,14,SISTEMA DE HIDRANTES - CAIXAS,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,0528017","24,00","1,26"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.2.3,14,SISTEMA DE HIDRANTES - CAIXAS,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,9125066","24,00","21,90"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.3.1,14,SISTEMA DE HIDRANTES - TUBOS E CONEXÕES,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,5573499","24,00","13,37"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.3.2,14,SISTEMA DE HIDRANTES - TUBOS E CONEXÕES,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,1921289","24,00","4,61"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.3.3,14,SISTEMA DE HIDRANTES - TUBOS E CONEXÕES,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,5850744","24,00","14,04"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.3.4,14,SISTEMA DE HIDRANTES - TUBOS E CONEXÕES,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,5847606","24,00","14,03"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.3.5,14,SISTEMA DE HIDRANTES - TUBOS E CONEXÕES,Composição Auxiliar,88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Livro SINAPI: Cálculos e Parâmetros,H,"0,8771410","24,00","21,05"
